PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive - Gold-Tone - Black Dial - Bracelet - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Gold-Tone Stainless Steel Case and Bracelet Gold Tone Hands and Hour Markers, 8 Markers are cut to reflect light Date Window at the 3 o'clock position Citizen Eco Drive Technology so you never have to change the battery 180 Day Power Reserve with a full charge and no additional exposure to light (46 Hours to fully charge in average lighting) Mineral Glass Crystal Water Resistant to 30 Meters (100 Feet) Bracelet features a deployment clasp with double push button release 31mm Case Width (Approximately 1 1/4")	BM6552-52E	citizen	BM6552-52E	013205081422		USD		198.75	265.00		http://www.anrdoezrs.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6552-52E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6552-52E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive - Black Ion Plated - Bracelet - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Black Ion Plated Stainless Steel Case and Bracelet Silver Tone Hands and Hour Markers, 8 Markers are cut to reflect light Date Window at the 3 o'clock position Citizen Eco Drive Technology so you never have to change the battery 180 Day Power Reserve with a full charge and no additional exposure to light (46 Hours to fully charge in average lighting) Mineral Glass Crystal Water Resistant to 30 Meters (100 Feet) Bracelet features a deployment clasp with double push button release 31mm Case Width (Approximately 1 1/4")	BM6555-54E	citizen	BM6555-54E	013205081415		USD		206.25	275.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6555-54E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6555-54E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive - Titanium - Black Dial - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Titanium Case and Bracelet Black Dial with Date Window at the 3 o'clock position Luminous Hands Citizen Eco-Drive Solar Powered Technology so you never have to change a battery 180 Day Power Reserve when fully charged without additional exposure to light (46 Hours with average lighting to fully charge) Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal Bracelet Features a Fold Over Clasp with Push Button Release 37mm Case Width (Approximately 1 1/2")	BM6560-54H	citizen	BM6560-54H	013205081446		USD		236.25	315.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6560-54H.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6560-54H-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco Drive - Gold-Tone & Black - Black Leather Strap - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Gold-Tone Stainless Steel Case with Black Bezel Black Dial with 8 Cut Metal Hour Markers  Date Window at the 3 o'clock position Luminous Hands Citizen Eco-Drive Solar Powered Technology so you never have to change a battery 180 Day Power Reserve when fully charged (46 Hours to fully charge with average lighting) Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal Genuine Leather Strap with Stainless Steel Buckle Clasp 31mm Case Width (Approximately 1 1/4")	BM6574-09E	citizen	BM6574-09E	013205081583		USD		161.25	215.00		http://www.anrdoezrs.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6574-09E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6574-09E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco Drive Diamond Dress Watch - Stainless - Black Dial - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	24 Genuine Diamond Accents Stainless Steel Case and Bracelet Date Window at 3 o'clock position Eco Drive Solar Technology so it never needs a battery Water Resistant to 30 Meter (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged (46 Hours to fully charge with average lighting) Bracelet features a Deployment Clasp with Push Button Release 31mm Case Width (Approximately 1 1/4")	BM6640-57E	citizen	BM6640-57E			USD		374.25	499.00		http://www.tkqlhce.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6640-57E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6640-57E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco Drive Diamond Dress Watch - Gold-Tone - Black Dial - Date	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	24 Genuine Diamond Accents Gold Tone Stainless Steel Case and Bracelet Date Window at 3 o'clock position Eco Drive Solar Technology so it never needs a battery Water Resistant to 30 Meter (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged (46 Hours to fully charge with average lighting) Bracelet features a Deployment Clasp with Push Button Release 31mm Case Width (Approximately 1 1/4")	BM6642-51E	citizen	BM6642-51E			USD		374.25	499.00		http://www.anrdoezrs.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6642-51E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6642-51E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Diamond Eco-Drive - Black Ion Plated - Bracelet - Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	36 Genuine Diamond Case Accents Black Ion Plated Stainless Steel Case and Bracelet Citizen Eco-Drive Solar Powered Technology never needs a battery 180 Day Power Reserve when fully charged  Hour, Minute & Second Hand Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal Bracelet features a Deployment Clasp with Push Button Release 31mm Case Width (Approximately 1 1/4")	BM6645-53E	Citizen	BM6645-53E	013205084508		USD		412.50	550.00		http://www.tkqlhce.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6645-53E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6645-53E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive Watch - Stainless Steel - Blue Dial - Date - Bracelet	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Stainless Steel Case and Bracelet Citizen Eco-Drive Solar Powered Technology never needs a battery Date window at the 3 o'clock position Water Resistant to 100 Meters (330 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Bracelet features a Fold Over Clasp with Hidden Push Button Release 38mm Case Width (Approximately 1 1/2")	BM6660-50L	Citizen	BM6660-50L	01320508451		USD		187.50	250.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6660-50L.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6660-50L-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive 100 Meter Watch - Two-Tone - Gray Dial - Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Stainless Steel Case and Bracelet with Gold-Tone Accents Citizen Eco-Drive Solar Powered Technology never needs a battery Date window at the 3 o'clock position Water Resistant to 100 Meters (330 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Bracelet features a Fold Over Clasp with Hidden Push Button Release 38mm Case Width (Approximately 1 1/2")	BM6664-59A	Citizen	BM6664-59A	013205084539		USD		206.25	275.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6664-59A.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6664-59A-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive 100 Meter Watch - Two-Tone - Black Dial - Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Stainless Steel Case and Bracelet with Gold-Tone Accents Citizen Eco-Drive Solar Powered Technology never needs a battery Date window at the 3 o'clock position Water Resistant to 100 Meters (330 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Bracelet features a Fold Over Clasp with Hidden Push Button Release	BM6664-59E	Citizen	BM6664-59E			USD		206.25	275.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6664-59E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6664-59E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive Dress Watch - Stainless Steel - Black Dial - Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Stainless Steel Case and Bracelet Citizen Eco-Drive Solar Powered Technology never needs a battery Date Window at the 3 o'clock position Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Bracelet features a Deployment Clasp with Push Button Release 37mm Case Width (Approximately 1 1/2")	BM6670-56E	Citizen	BM6670-56E	013205084546		USD		176.25	235.00		http://www.anrdoezrs.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6670-56E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6670-56E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive Dress Watch - Gold Tone - Black Dial - Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Gold-Tone Stainless Steel Case and Bracelet Citizen Eco-Drive Solar Powered Technology never needs a battery Date Window at the 3 o'clock position Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Bracelet features a Deployment Clasp with Push Button Release 37mm Case Width (Approximately 1 1/2")	BM6672-51E	Citizen	BM6672-51E	013205084553		USD		195.00	260.00		http://www.dpbolvw.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6672-51E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6672-51E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Diamond Eco-Drive Dress Watch - Black Ion Plated - Leather	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	36 Genuine Diamond Case Accents Black Ion Plated Stainless Steel Case Citizen Eco-Drive Solar Powered Technology never needs a battery 180 Day Power Reserve when fully charged  Hour, Minute & Second Hand Water Resistant to 30 Meters (100 Feet) Black Dial Mineral Glass Crystal Black Leather Strap 31mm Case Width (Approximately 1 1/4")	BM6715-09E	Citizen	BM6715-09E	013205085895		USD		296.25	395.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM6715-09E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM6715-09E-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive - Gold-Tone - Day/Date - Brown Leather Strap	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Gold-Tone Stainless Steel Case Solar Powered Eco-Drive Technology never needs a battery Day/Date Window at the 3 o'clock position Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal Genuine Leather Strap features a Tang Buckle Clasp 35mm Case Width (Approximately 1 3/8")	BM8002-01P	Citizen	BM8002-01P	013205052064		USD		111.00	185.00		http://www.tkqlhce.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8002-01P.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8002-01P-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive Corso Stainless - Silver Face	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	The Corso Collection - Contemporary Design and Superb Craftsmanship at a Great Price  Solid Stainless Steel Case & Bracelet  Day and Date Water Resistant to 100 Meters Mineral Crystal for Superior Scratch Resistance Push-Button Folding Safety Clasp 180-Day Power Reserve with Low Charge Indicator and Time Reset Advisory for worry free timekeeping - with no batteries to change ever.	BM8080-59A	citizen	BM8080-59A	013205055393		USD		168.75	225.00		http://www.tkqlhce.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8080-59A.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8080-59A-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Corso Eco-Drive Day/Date - Stainless - Blue Dial	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	The Corso Collection - Contemporary Design and Superb Craftsmanship at a Great Price  Solid Stainless Steel Case & Bracelet  Day and Date Water Resistant to 100 Meters Mineral Crystal for Superior Scratch Resistance Push-Button Folding Safety Clasp 180-Day Power Reserve with Low Charge Indicator and Time Reset Advisory for worry free timekeeping - with no batteries to change ever.	BM8080-59M	Citizen	BM8080-59M	013205055409		USD		168.75	225.00		http://www.dpbolvw.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8080-59M.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8080-59M-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Corso Eco-Drive Watch - Men's Gold Tone	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	The Corso Collection - Contemporary Design and Superb Craftsmanship at a Great Price  Solid Stainless Steel Case & Bracelet with Gold-Tone Plating Day and Date Water Resistant to 100 Meters Mineral Crystal for Superior Scratch Resistance Push-Button Folding Safety Clasp 180-Day Power Reserve with Low Charge Indicator and Time Reset Advisory for worry free timekeeping - with no batteries to change ever.	BM8082-53P	Citizen	BM8082-53P	013205055416		USD		198.75	265.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8082-53P.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8082-53P-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive Corso Titanium - Black Dial	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	The Corso Collection - Contemporary Design and Superb Craftsmanship at a Great Price - and now in brighter Titanium with the Look of Stainless and 1/3 Less Weight  Solid Titanium Case and Bracelet  Day and Date Water Resistant to 100 Meters Mineral Crystal for Superior Scratch Resistance Push-Button Folding Safety Clasp	BM8120-56E	citizen	BM8120-56E	013205057663		USD		177.00	295.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8120-56E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8120-56E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive 180 Day & Date - Black Face - Olive Canvas Strap	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	A military style men's watch with sturdy canvas strap and the convenience of a readable dial with day and date display  Stainless Steel Case Day and Date display Luminous hands and markers Olive green  canvas strap 180 day power reserve - and charges in sunlight or indoors - no batteries to change Water resistant to 100 meters Mineral crystal is scratch resistant	BM8180-03E	citizen	BM8180-03E	013205070013		USD		81.00	135.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8180-03E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8180-03E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive Mens Railroad Approved Watch - White Dial - Stainless Steel	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Brushed Stainless Steel Case and Bracelet with Polished Accents Railroad Approved; Easy to read white dial with black Arabic numerals and red 24 hour markers Day and Date windows at the 3 o'clock position Citizen Eco Drive Solar Powered Technology so you never have to change a battery 180 Day Power Reserve when fully charged without additional exposure to light (46 Hours to fully charge in average lighting) Water Resistant to 100 Meters (330 Feet) Mineral Glass Crystal Bracelet features a Fold Over Clasp with Push Button Release 37mm Case Width (Approximately 1 1/2")	BM8180-54A	citizen	BM8180-54A	013205081361		USD		150.00	200.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8180-54A.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8180-54A-z.jpg	mens watches										yes	Save 25%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive Gold-Tone - Day & Date Champagne Dial	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Brushed stainless steel with gold-tone plating Charges in Sunlight or Indoors 180 Day Power Reserve Low Charge Indicator and Time Reset Advisory Push Button Safety Clasp Water Resistant  Date Luminous hands and markers for night-time visibility Bracelet has convenient push-button folding clasp	BM8222-56P	citizen	BM8222-56P	013205073847		USD		120.00	200.00		http://www.dpbolvw.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8222-56P.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8222-56P-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive Stainless & Gold-Tone - Day & Date Black Dial	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Brushed stainless steel with gold-tone accents Charges in Sunlight or Indoors 180 Day Power Reserve Low Charge Indicator and Time Reset Advisory Push Button Safety Clasp Water Resistant  Date Luminous hands and markers for night-time visibility Bracelet has convenient push-button folding clasp	BM8224-51E	citizen	BM8224-51E	013205066368		USD		120.00	200.00		http://www.anrdoezrs.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8224-51E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8224-51E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive 180 Black  Face - Black Leather Strap	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Charges in Sunlight or Indoors - No Batteries to Change, Ever! 180 Day Power Reserve Low Charge Indicator and Time Reset Advisory Black Genuine Leather Strap with Alligator Grain  Water Resistant Day & Date Display Solid Stainless Steel Case Hardened Mineral Crystal for Superior Scratch Resistance	BM8240-03E	citizen	BM8240-03E	013205067860		USD		90.00	150.00		http://www.dpbolvw.net/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8240-03E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8240-03E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Leather Strap Eco-Drive - Gold-Tone - White Dial - Day/Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Gold Tone Stainless Steel Case Solar Powered Eco-Drive Technology never needs a battery Day/Date Window at the 3 o'clock position Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Genuine Leather Strap features a Tang Buckle Clasp 35mm Case Width (Approximately 1 3/8")	BM8242-08A	Citizen	BM8242-08A	013205067877		USD		99.00	165.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8242-08A.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8242-08A-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Leather Strap Eco-Drive - Gold-Tone - Black Dial - Day/Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Gold Tone Stainless Steel Case Solar Powered Eco-Drive Technology never needs a battery Day/Date Window at the 3 o'clock position Water Resistant to 30 Meters (100 Feet) Mineral Glass Crystal 180 Day Power Reserve when fully charged  Genuine Leather Strap features a Tang Buckle Clasp 36mm Case Width (Approximately 1 7/16")	BM8242-08E	Citizen	BM8242-08E	013205067884		USD		99.00	165.00		http://www.kqzyfj.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8242-08E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8242-08E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Eco-Drive 180 Titanium Watch - Black Face - Rubber Strap	watches, watch, wristwatch, wrist watch, citizen, mens watch, watch for man, mens watches	Charges in Sunlight or Indoors with no batteries to change, ever. 180 Day Power Reserve Low Charge Indicator and Time Reset Advisory Water Resistant to 100 Meters (suitable for swimming or snorkeling, but not diving) Day & Date Display Second Hand Luminous hands and markers for night-time visibility Solid Titanium Case is 1/3 Lighter than Stainless and Nickel-Free so it's hypoallergenic Flexible and comfortable rubber strap Aprrox. Width of case, 38mm not including setting crown	BM8290-05E	citizen	BM8290-05E	013205070358		USD		141.00	235.00		http://www.tkqlhce.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8290-05E.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8290-05E-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping & a Free Gift with Purchase					yes	new	Original Manufacturer's Warranty	0.00
Princeton Watches	http://www.princetonwatches.com	Princeton Watches Product Catalog	2009-08-23 00:00:00.0	Citizen Mens Eco-Drive Flexible Band - Gold-Tone - Champagne Dial - Day/Date	watches, watch, wristwatch, wrist watch, Citizen, mens watch, watch for man, mens watches	Gold-Tone Stainless Steel Case and Bracelet Eco-Drive Solar Powered Technology never needs a battery Date Window at the 3 o'clock position Mineral Glass Crystal Water Resistant to 30 Meters (100 Feet) 180 Day Power Reserve when fully charged  Stretch Expansion Band makes it easy to put on and take off without a clasp 38mm Case Width (Approximately 1 1/2")	BM8352-93P	Citizen	BM8352-93P	013205074103		USD		99.00	165.00		http://www.jdoqocy.com/click-7893798-10282442?url=http%3A%2F%2Fwww.princetonwatches.com%2Fshop%2FBM8352-93P.asp	http://www.tqlkg.com/image-7893798-10282442	http://www.princetonwatches.com/images/watches/BM8352-93P-z.jpg	mens watches										yes	Save 40%, And You'll Receive Free Shipping					yes	new	Original Manufacturer's Warranty	0.00
